"TOA5","Coopevega","CR200X","18977","CR200X.Std.04","CVG15062021.CR2","54234","Horarios"
"TIMESTAMP","RECORD","ESTACION","TEMP_C_Avg","RH_Avg","LLUV_mm_Tot","VOLT_BAT_Max","VOLT_BAT_Min","RH_caja_Max","muestreoScan_Tot","Td_Avg","es_Avg","TEMP_C_Std","RH_Std"
"TS","RN","","Deg C","%","mm","Volts","Volts","%","","Deg C","hPa","Deg C","%"
"","","Smp","Avg","Avg","Tot","Max","Min","Max","Tot","Avg","Avg","Std","Std"
"2022-09-21 13:00:00",11108,69739,30.31689,63.35066,0,13.10448,12.96094,46.32176,1200,22.50812,43.22779,0.3025359,2.015958
"2022-09-21 14:00:00",11109,69739,29.80874,67.02422,0,13.11959,12.9794,48.18226,1200,22.95739,41.99086,0.4012869,2.024476
"2022-09-21 15:00:00",11110,69739,29.92903,67.38283,0,13.12043,12.98528,48.65998,1200,23.16317,42.27489,0.2164249,1.583756
"2022-09-21 16:00:00",11111,69739,28.43874,72.0939,0,13.1305,12.80564,55.79063,1200,22.82839,38.90699,1.457332,4.251693
"2022-09-21 17:00:00",11112,69739,22.84476,96.74492,15.79999,12.88874,12.76367,63.74393,1200,22.23276,27.86032,0.6563459,3.430486
"2022-09-21 18:00:00",11113,69739,22.38334,99.82668,0,12.8367,12.72169,61.33398,1200,22.30054,27.07272,0.1006641,0.1326164
"2022-09-21 19:00:00",11114,69739,22.40119,99.90486,0,12.80732,12.69567,57.88313,1200,22.33123,27.10186,0.0728467,0.06209707
"2022-09-21 20:00:00",11115,69739,22.13531,99.88801,0,12.7771,12.67972,55.6609,1200,22.06289,26.66727,0.09106884,0.07032691
"2022-09-21 21:00:00",11116,69739,22.03011,99.89817,0.2,12.75527,12.65874,54.82299,1200,21.95951,26.4968,0.07287304,0.06500831
"2022-09-21 22:00:00",11117,69739,21.84469,99.90092,0,12.73597,12.6302,54.1957,1200,21.77472,26.19885,0.0887764,0.06679994
"2022-09-21 23:00:00",11118,69739,21.59423,99.90276,0,12.71498,12.61509,53.85992,1200,21.52484,25.80124,0.09236064,0.06540513
"2022-09-22 00:00:00",11119,69739,21.39767,99.90126,0,12.69651,12.5983,53.30437,1200,21.32823,25.49286,0.1007345,0.06553234
"2022-09-22 01:00:00",11120,69739,21.91883,96.60474,0,12.67721,12.58319,52.82055,1200,21.29714,26.31992,0.2428827,1.895089
"2022-09-22 02:00:00",11121,69739,21.62126,98.45856,0,12.66126,12.56892,52.46188,1200,21.31392,25.844,0.1038986,0.4682285
"2022-09-22 03:00:00",11122,69739,21.3033,99.11073,0,12.65958,12.5429,52.47104,1200,21.10406,25.34636,0.1459351,0.688816
"2022-09-22 04:00:00",11123,69739,20.98904,99.90278,0,12.65202,12.55633,52.54124,1200,20.92027,24.86204,0.1191164,0.06708714
"2022-09-22 05:00:00",11124,69739,20.73923,99.90293,0,12.64699,12.54961,52.48477,1200,20.67076,24.4828,0.08583798,0.06662862
"2022-09-22 06:00:00",11125,69739,20.45327,99.90676,0,12.69064,12.54625,52.38099,1200,20.38566,24.05525,0.09292608,0.06575489
"2022-09-22 07:00:00",11126,69739,21.29329,98.8259,0,12.99367,12.61593,51.6026,1200,21.04436,25.34391,0.5792271,1.71683
"2022-09-22 08:00:00",11127,69739,24.54352,86.76254,0,13.25306,12.92736,49.09801,1200,22.10749,30.8925,1.080331,4.657184
"2022-09-22 09:00:00",11128,69739,26.15255,79.71853,0,13.14981,13.00459,30.91882,1200,22.30527,33.95083,0.6363776,2.510131
"2022-09-22 10:00:00",11129,69739,27.86912,72.10362,0,13.11287,12.98108,36.65753,1200,22.30784,37.54126,0.5501052,2.65546
"2022-09-22 11:00:00",11130,69739,28.74173,70.11555,0,13.11203,12.96933,39.44142,1200,22.68553,39.48172,0.3247643,2.234736
"2022-09-22 12:00:00",11131,69739,29.73299,66.11507,0,13.10364,12.96765,42.86327,1200,22.65827,41.80707,0.3713598,2.298013
"2022-09-22 13:00:00",11132,69739,30.22063,63.75926,0,13.11707,12.96933,47.24514,1200,22.52627,42.98738,0.2090662,1.640686
"2022-09-22 14:00:00",11133,69739,30.22742,62.89322,0,13.12211,12.98192,48.17616,1200,22.30313,43.01089,0.394765,2.132223
"2022-09-22 15:00:00",11134,69739,30.20209,63.22561,0,13.12211,13.00543,48.12885,1200,22.36993,42.94137,0.1949779,1.710669
"2022-09-22 16:00:00",11135,69739,28.7127,72.98383,16.99999,13.12127,12.84425,60.51744,1200,23.20253,39.55379,1.601957,8.993825
"2022-09-22 17:00:00",11136,69739,23.13249,98.35056,61.00014,12.91225,12.75443,63.09222,1200,22.79743,28.36303,0.8584995,2.032642
"2022-09-22 18:00:00",11137,69739,22.00959,99.89429,7.999997,12.84258,12.71582,62.35963,1200,21.93834,26.46385,0.09869007,0.06882523
"2022-09-22 19:00:00",11138,69739,21.87825,99.89723,1.4,12.80228,12.69148,59.14381,1200,21.80763,26.25251,0.075842,0.06787243
"2022-09-22 20:00:00",11139,69739,21.82145,99.8978,1.8,12.77794,12.66461,56.72623,1200,21.75098,26.16163,0.06927441,0.06587426
"2022-09-22 21:00:00",11140,69739,21.82052,99.89798,0,12.75108,12.64615,55.2015,1200,21.75009,26.16014,0.06950007,0.06627435
"2022-09-22 22:00:00",11141,69739,21.78334,99.89909,0,12.73177,12.62684,54.00491,1200,21.71314,26.1009,0.06833538,0.06594332
"2022-09-22 23:00:00",11142,69739,21.61701,99.89953,0,12.71162,12.61005,53.88892,1200,21.54709,25.83743,0.117602,0.06718709
"2022-09-23 00:00:00",11143,69739,21.5201,99.90302,0,12.69315,12.58655,53.02354,1200,21.4508,25.68442,0.08064155,0.06616433
"2022-09-23 01:00:00",11144,69739,21.3141,99.90565,0,12.67888,12.5664,52.90449,1200,21.24547,25.36255,0.08157579,0.06474684
"2022-09-23 02:00:00",11145,69739,21.20423,99.90142,0,12.66042,12.5622,52.93654,1200,21.13499,25.19235,0.09045762,0.06521275
"2022-09-23 03:00:00",11146,69739,20.99699,99.90277,0,12.65286,12.54793,52.83276,1200,20.92823,24.87381,0.07146273,0.06709156
"2022-09-23 04:00:00",11147,69739,20.95788,99.90282,0,12.65202,12.55801,52.7015,1200,20.88912,24.81417,0.07660399,0.06595686
"2022-09-23 05:00:00",11148,69739,20.76648,99.9053,0.2,12.64195,12.53702,52.88923,1200,20.69837,24.52386,0.08012406,0.06552666
"2022-09-23 06:00:00",11149,69739,20.70683,99.9043,0,12.72338,12.56388,52.79002,1200,20.63857,24.43397,0.0865721,0.06682296
"2022-09-23 07:00:00",11150,69739,21.47508,99.89908,0,12.90134,12.67217,51.87732,1200,21.40521,25.62038,0.4049478,0.07087138
"2022-09-23 08:00:00",11151,69739,24.35484,91.59955,0,13.26817,12.86692,49.42311,1200,22.80653,30.56695,1.267545,5.553204
"2022-09-23 09:00:00",11152,69739,27.23572,79.98297,0,13.13974,12.97856,31.685,1200,23.41638,36.17055,0.4141207,1.703527
"2022-09-23 10:00:00",11153,69739,28.46986,73.07162,0,13.11287,12.97017,34.68867,1200,23.09464,38.91035,0.9514013,3.431351
"2022-09-23 11:00:00",11154,69739,29.64041,67.73563,0,13.09692,12.9517,43.64014,1200,22.96533,41.59174,0.4968029,2.831496
"2022-09-23 12:00:00",11155,69739,29.31467,68.589,0,13.11455,12.97605,46.27598,1200,22.8737,40.80631,0.1839799,1.351214
"2022-09-23 13:00:00",11156,69739,30.01994,64.59254,0,13.11203,12.96849,46.89564,1200,22.54909,42.50156,0.372898,1.843656
"2022-09-23 14:00:00",11157,69739,30.03605,65.94028,0,13.11455,12.97856,49.66883,1200,22.90708,42.53577,0.2354008,1.517778
"2022-09-23 15:00:00",11158,69739,30.08675,66.45779,0,13.12631,12.97437,51.5446,1200,23.07446,42.66744,0.4305876,2.725057
"2022-09-23 16:00:00",11159,69739,30.86355,61.4996,0,13.12547,12.98612,51.53392,1200,22.53651,44.59933,0.3204446,1.56004
"2022-09-23 17:00:00",11160,69739,30.4611,65.17225,0,13.12379,12.90805,55.57238,1200,23.08476,43.60291,0.605901,4.188531
"2022-09-23 18:00:00",11161,69739,27.76894,80.38634,0,12.99116,12.75947,59.59863,1200,23.94712,37.38918,1.229294,7.351291
"2022-09-23 19:00:00",11162,69739,25.62635,91.58932,0,12.86104,12.71918,59.84894,1200,24.09474,32.89286,0.2465422,1.236249
"2022-09-23 20:00:00",11163,69739,25.68211,91.04197,0,12.81991,12.70994,57.98538,1200,24.04991,32.99986,0.1517736,1.370086
"2022-09-23 21:00:00",11164,69739,25.39973,91.33889,0,12.79892,12.68728,56.89564,1200,23.8158,32.46037,0.4436899,3.253013
"2022-09-23 22:00:00",11165,69739,24.25592,96.3282,0,12.78381,12.67972,57.52903,1200,23.57658,30.31282,0.2203636,0.7890214
"2022-09-23 23:00:00",11166,69739,23.40953,99.00921,0,12.76367,12.65958,57.52293,1200,23.18876,28.80884,0.1853878,0.6978168
"2022-09-24 00:00:00",11167,69739,22.98253,99.67071,0,12.74352,12.63104,56.86207,1200,22.87313,28.07468,0.1290937,0.2059542
"2022-09-24 01:00:00",11168,69739,22.66648,99.90041,0,12.72169,12.61425,56.38587,1200,22.59548,27.54302,0.178749,0.06688259
"2022-09-24 02:00:00",11169,69739,22.12627,99.90219,0,12.70071,12.59578,56.06231,1200,22.0562,26.65291,0.1293751,0.06694496
"2022-09-24 03:00:00",11170,69739,21.80191,99.90161,0,12.6856,12.58739,55.80742,1200,21.73208,26.13062,0.08837131,0.06308953
"2022-09-24 04:00:00",11171,69739,21.82714,99.90062,0,12.67217,12.57647,54.01408,1200,21.75714,26.17075,0.07041744,0.06652769
"2022-09-24 05:00:00",11172,69739,22.02518,99.89823,0,12.6621,12.56808,53.32573,1200,21.95458,26.48901,0.09785212,0.06711661
"2022-09-24 06:00:00",11173,69739,22.22598,99.89581,0,12.70155,12.55801,52.51072,1200,22.15474,26.8148,0.08419936,0.06867523
"2022-09-24 07:00:00",11174,69739,22.49582,99.90013,0,13.05327,12.62516,51.83764,1200,22.42499,27.25915,0.1686595,0.07007675
"2022-09-24 08:00:00",11175,69739,23.61116,98.2951,0,13.21529,13.04824,48.95608,1200,23.26361,29.18033,0.6733302,2.533242
"2022-09-24 09:00:00",11176,69739,26.34964,84.74887,0,13.1666,13.02054,40.52353,1200,23.48375,34.3828,1.038152,5.035948
"2022-09-24 10:00:00",11177,69739,28.60364,74.36089,0,13.11791,12.9601,34.3651,1200,23.52475,39.17877,0.5554503,2.308437
"2022-09-24 11:00:00",11178,69739,29.87342,68.1715,0,13.107,12.9517,39.49636,1200,23.29306,42.15691,0.5699822,2.76384
"2022-09-24 12:00:00",11179,69739,30.36817,67.1088,0,13.09776,12.9559,44.38342,1200,23.50698,43.36481,0.5043393,2.28192
"2022-09-24 13:00:00",11180,69739,30.8573,64.1999,0,13.1028,12.9559,46.09283,1200,23.23259,44.58515,0.3575872,2.516998
"2022-09-24 14:00:00",11181,69739,31.10378,62.56948,0,13.10784,12.96177,49.35443,1200,23.03213,45.21459,0.3471052,3.16004
"2022-09-24 15:00:00",11182,69739,31.19125,62.98494,0,13.11371,12.9559,49.60778,1200,23.22692,45.44064,0.3605927,2.862138
"2022-09-24 16:00:00",11183,69739,25.42389,89.50152,19.6,13.08853,12.84761,66.27294,1200,23.40305,32.7484,2.198796,9.033326
"2022-09-24 17:00:00",11184,69739,24.24065,95.34246,0,13.03565,12.88706,65.3816,1200,23.39032,30.2854,0.2339481,1.338052
"2022-09-24 18:00:00",11185,69739,24.5279,97.76024,0,12.93407,12.75359,57.81139,1200,24.09213,30.80888,0.1390079,1.13362
"2022-09-24 19:00:00",11186,69739,24.15426,96.66415,0.6,12.8283,12.71582,56.49882,1200,23.53172,30.12979,0.2660381,1.811955
"2022-09-24 20:00:00",11187,69739,23.29737,97.27552,0,12.79725,12.69399,56.48508,1200,22.78528,28.61367,0.1163028,0.6360636
"2022-09-24 21:00:00",11188,69739,22.98703,97.99039,0,12.77794,12.68476,55.39686,1200,22.59687,28.08289,0.1719549,0.6565077
"2022-09-24 22:00:00",11189,69739,22.58564,99.14222,0.2,12.75443,12.66042,55.61664,1200,22.38933,27.40738,0.1052573,0.2350879
"2022-09-24 23:00:00",11190,69739,22.32608,99.8912,0,12.73513,12.62852,55.80895,1200,22.25397,26.97845,0.06986467,0.06947337
"2022-09-25 00:00:00",11191,69739,22.10468,99.88892,0,12.71918,12.62684,55.21524,1200,22.03244,26.61827,0.1607712,0.07417132
"2022-09-25 01:00:00",11192,69739,21.7835,99.89694,0,12.69651,12.60082,55.15419,1204,21.71291,26.10123,0.08240918,0.06811602
"2022-09-25 02:00:00",11193,69739,21.53655,99.89807,0,12.67888,12.57563,54.70089,1200,21.46644,25.71047,0.1030956,0.06840416
"2022-09-25 03:00:00",11194,69739,21.31295,99.90221,0,12.66461,12.57144,54.09192,1200,21.24376,25.36077,0.08358406,0.06596389
"2022-09-25 04:00:00",11195,69739,21.17823,99.90063,0,12.65706,12.5664,53.62335,1200,21.10894,25.15222,0.09383613,0.06531508
"2022-09-25 05:00:00",11196,69739,20.99417,99.90105,0,12.6537,12.55801,53.428,1200,20.92511,24.86961,0.08420977,0.06714016
"2022-09-25 06:00:00",11197,69739,20.93346,99.90237,0.2,12.69148,12.55129,53.36694,1200,20.86469,24.77697,0.07822866,0.06599338
"2022-09-25 07:00:00",11198,69739,21.09097,99.90379,0,12.98696,12.62684,52.63435,1200,21.02229,25.01833,0.1332351,0.07250798
"2022-09-25 08:00:00",11199,69739,21.75187,99.90508,0,13.2539,12.93911,50.29002,1200,21.68267,26.05452,0.3027734,0.0702909
"2022-09-25 09:00:00",11200,69739,22.95898,96.72948,0,13.21529,13.09273,46.79185,1200,22.34784,28.04625,0.5234495,2.888612
"2022-09-25 10:00:00",11201,69739,25.88507,86.89304,0,13.17331,13.00878,39.301,1200,23.46102,33.45264,1.038101,3.28737
"2022-09-25 11:00:00",11202,69739,27.72349,80.36942,0,13.1305,12.98192,39.47957,1200,23.96686,37.21562,0.3914465,2.354465
"2022-09-25 12:00:00",11203,69739,28.65202,75.28724,0,13.12714,12.98108,43.23874,1200,23.77942,39.28079,0.4105961,2.058597
"2022-09-25 13:00:00",11204,69739,29.42908,71.20346,0,13.12211,13.00039,46.77811,1200,23.59497,41.082,0.3603562,2.482223
"2022-09-25 14:00:00",11205,69739,29.70025,70.24809,0,13.13638,13.00039,48.2189,1200,23.62593,41.7285,0.3705447,2.918419
"2022-09-25 15:00:00",11206,69739,29.90038,68.48308,0,13.13134,12.99199,48.69204,1200,23.40446,42.20443,0.174017,1.548863
"2022-09-25 16:00:00",11207,69739,29.90027,68.27534,0,13.13218,12.99871,49.76041,1200,23.3557,42.20345,0.1347076,1.178585
"2022-09-25 17:00:00",11208,69739,28.46287,75.06541,0,13.14142,12.95506,55.5098,1200,23.52504,38.89665,0.9702164,4.181215
"2022-09-25 18:00:00",11209,69739,25.92887,84.54408,0,13.00962,12.76703,58.70578,1200,23.05739,33.49725,0.5045575,2.46779
"2022-09-25 19:00:00",11210,69739,25.07005,90.45853,0,12.86524,12.73177,58.7943,1200,23.33945,31.8215,0.1364126,1.276594
"2022-09-25 20:00:00",11211,69739,24.56398,94.19405,0,12.82579,12.72421,57.7305,1200,23.50636,30.878,0.269836,2.274089
"2022-09-25 21:00:00",11212,69739,23.98801,96.18861,0,12.80564,12.70491,57.04827,1200,23.28666,29.82782,0.0922651,0.5998147
"2022-09-25 22:00:00",11213,69739,23.75204,96.06443,0,12.78717,12.67721,56.47287,1200,23.03054,29.40868,0.1535651,0.7047045
"2022-09-25 23:00:00",11214,69739,23.32059,97.13403,0,12.77542,12.66545,55.88068,1200,22.78476,28.6538,0.1171423,0.225264
"2022-09-26 00:00:00",11215,69739,22.90151,98.48187,0,12.75695,12.65706,55.3587,1200,22.59381,27.9381,0.1839002,0.7944434
"2022-09-26 01:00:00",11216,69739,22.73612,99.43562,0,12.73932,12.63775,55.30681,1200,22.58812,27.6584,0.07993664,0.2817959
"2022-09-26 02:00:00",11217,69739,22.64579,99.12465,0,12.71918,12.61677,54.72684,1200,22.4465,27.50766,0.1107277,0.1488363
"2022-09-26 03:00:00",11218,69739,22.39366,99.2673,0,12.70239,12.58487,54.79246,1200,22.21847,27.08976,0.1045336,0.2123671
"2022-09-26 04:00:00",11219,69739,22.08004,99.895,0,12.68392,12.58403,54.85657,1200,22.00885,26.57805,0.1324347,0.07409468
"2022-09-26 05:00:00",11220,69739,21.76062,99.89838,0,12.66965,12.57563,54.84436,1200,21.69032,26.06495,0.1016359,0.0646794
"2022-09-26 06:00:00",11221,69739,21.57882,99.90055,0,12.69819,12.57395,55.03514,1200,21.50908,25.77689,0.08929841,0.0714143
"2022-09-26 07:00:00",11222,69739,22.10833,99.09093,0,13.00207,12.61173,54.27964,1200,21.90313,26.6314,0.437645,1.100593
"2022-09-26 08:00:00",11223,69739,24.68721,89.06002,0,13.23291,12.92232,50.92341,1200,22.68874,31.14057,0.8884489,3.80134
"2022-09-26 09:00:00",11224,69739,26.7592,81.5222,0,13.14393,12.97017,30.87609,1200,23.26506,35.1842,0.6124833,2.366426
"2022-09-26 10:00:00",11225,69739,28.60659,73.02378,0,13.107,12.95422,34.50552,1200,23.21761,39.18618,0.5666029,3.364076
"2022-09-26 11:00:00",11226,69739,29.81593,66.36379,0,13.08349,12.95254,40.57084,1200,22.79674,42.00829,0.4045346,2.500441
"2022-09-26 12:00:00",11227,69739,30.68773,63.34697,0,13.10028,12.96094,43.26468,1200,22.85051,44.16662,0.5448762,2.554148
"2022-09-26 13:00:00",11228,69739,31.55676,58.43695,0,13.10196,12.95086,45.62427,1200,22.33922,46.39053,0.2953134,2.142451
"2022-09-26 14:00:00",11229,69739,29.52089,68.66422,2,13.13554,12.95422,59.65052,1200,22.91135,41.51794,1.97208,10.0486
"2022-09-26 15:00:00",11230,69739,23.80968,93.82881,2,13.1389,12.8879,62.47714,1200,22.68495,29.53114,0.6771904,3.730459
"2022-09-26 16:00:00",11231,69739,23.25497,97.90639,0,13.09944,12.93827,61.86207,1200,22.84982,28.54091,0.1517607,0.5038484
"2022-09-26 17:00:00",11232,69739,23.3775,97.04795,0,13.06587,12.85852,58.31658,1200,22.82664,28.75192,0.0806803,0.3348451
"2022-09-26 18:00:00",11233,69739,23.41152,97.93628,0.2,12.90637,12.74688,56.43471,1200,23.0102,28.81101,0.08150468,1.058301
"2022-09-26 19:00:00",11234,69739,23.37371,99.13306,0,12.83082,12.71582,56.03636,1200,23.17404,28.7454,0.07666248,0.4618986
"2022-09-26 20:00:00",11235,69739,23.25104,97.47793,0.2,12.79641,12.67721,55.5327,1200,22.77378,28.53409,0.1431538,0.3606226
"2022-09-26 21:00:00",11236,69739,22.96463,98.69228,0,12.7729,12.66042,55.43959,1200,22.69243,28.04382,0.08384976,0.3647747
"2022-09-26 22:00:00",11237,69739,22.76227,99.6923,0,12.75108,12.65538,55.15571,1200,22.65671,27.70244,0.09682837,0.2564252
"2022-09-26 23:00:00",11238,69739,22.51147,99.897,0,12.7368,12.63607,54.77262,1200,22.44012,27.28423,0.09825701,0.06630229
"2022-09-27 00:00:00",11239,69739,22.502,99.89725,0,12.71078,12.60837,54.55437,1200,22.43067,27.26831,0.07190523,0.06734231
"2022-09-27 01:00:00",11240,69739,22.30509,99.89646,0,12.69148,12.59662,53.96982,1200,22.23385,26.94425,0.1020129,0.06947063
"2022-09-27 02:00:00",11241,69739,22.13373,99.90038,0,12.67972,12.58823,53.91334,1200,22.06336,26.6646,0.07614667,0.06502178
"2022-09-27 03:00:00",11242,69739,21.93264,99.90257,0,12.66881,12.57395,53.76225,1200,21.86284,26.33984,0.08483548,0.06558444
"2022-09-27 04:00:00",11243,69739,21.96847,99.89939,0,12.66797,12.57647,53.62793,1200,21.89812,26.39755,0.09138321,0.06960265
"2022-09-27 05:00:00",11244,69739,21.85606,99.89909,0,12.65706,12.55968,53.38374,1200,21.78579,26.21704,0.07706436,0.06832059
"2022-09-27 06:00:00",11245,69739,21.76244,99.90408,0,12.7494,12.55801,53.94387,1200,21.69306,26.06778,0.09067814,0.06736766
"2022-09-27 07:00:00",11246,69739,22.16932,99.89514,0,12.87028,12.66377,53.06932,1200,22.09805,26.72331,0.160895,0.07113723
"2022-09-27 08:00:00",11247,69739,22.80638,99.00366,0,13.23459,12.77962,51.30192,1200,22.58438,27.78294,0.3912657,1.455351
"2022-09-27 09:00:00",11248,69739,25.37675,88.63638,0,13.20018,13.02809,46.16456,1200,23.28874,32.4575,1.012088,3.63329
"2022-09-27 10:00:00",11249,69739,27.20094,81.57649,0,13.14142,12.99032,38.65081,1200,23.69158,36.11851,0.755033,4.040065
"2022-09-27 11:00:00",11250,69739,28.15765,77.50953,0,13.12714,12.99955,41.82542,1200,23.78801,38.1628,0.2181237,1.780147
"2022-09-27 12:00:00",11251,69739,28.98441,75.70638,0,13.11287,12.98528,44.14075,1200,24.19066,40.03715,0.2378138,2.345198
"2022-09-27 13:00:00",11252,69739,29.7322,70.32382,0,13.11875,12.97605,46.65754,1200,23.67484,41.81115,0.4873217,2.788624
"2022-09-27 14:00:00",11253,69739,29.19495,75.13484,0,13.13218,12.9794,51.13556,1200,24.24906,40.54407,0.5920095,4.103837
"2022-09-27 15:00:00",11254,69739,24.58699,90.68388,4.200001,13.11203,12.84929,61.46524,1200,22.86196,31.08183,1.823093,5.722483
"2022-09-27 16:00:00",11255,69739,22.88325,97.06747,0.8,13.15736,12.9601,61.42556,1200,22.33754,27.90642,0.1223932,0.8905673
"2022-09-27 17:00:00",11256,69739,23.37428,95.10677,0,13.13554,12.94079,58.9164,1200,22.49032,28.7469,0.1342797,0.6226988
"2022-09-27 18:00:00",11257,69739,23.39497,97.12138,0,12.98108,12.76283,56.47745,1200,22.85518,28.78316,0.1624606,1.270375
"2022-09-27 19:00:00",11258,69739,22.76435,99.81341,0,12.84929,12.72673,56.55529,1200,22.67882,27.70732,0.201712,0.2119467
"2022-09-27 20:00:00",11259,69739,22.54893,99.87277,0,12.8006,12.69315,56.46524,1200,22.47353,27.34616,0.07844456,0.08525929
"2022-09-27 21:00:00",11260,69739,22.4413,99.90158,0,12.78046,12.68056,56.1783,1200,22.37076,27.16797,0.07429434,0.06337823
"2022-09-27 22:00:00",11261,69739,22.42028,99.90016,0,12.76703,12.66629,55.27476,1200,22.34953,27.13334,0.07413756,0.0665327
"2022-09-27 23:00:00",11262,69739,22.26888,99.89951,0,12.74604,12.63943,55.19845,1200,22.19822,26.88515,0.1183471,0.06463014
"2022-09-28 00:00:00",11263,69739,22.13379,99.81322,0,12.7368,12.62096,55.18471,1200,22.04907,26.66468,0.07816146,0.1230853
"2022-09-28 01:00:00",11264,69739,22.09473,99.68268,0,12.70994,12.61341,54.81841,1200,21.98856,26.60127,0.07403533,0.1961244
"2022-09-28 02:00:00",11265,69739,22.25014,99.89762,0,12.69148,12.59746,54.44906,1200,22.17915,26.85425,0.09010679,0.06773069
"2022-09-28 03:00:00",11266,69739,22.35821,99.89877,0,12.67888,12.58655,54.04307,1200,22.28731,27.03136,0.09188148,0.06642088
"2022-09-28 04:00:00",11267,69739,22.46913,99.65294,0,12.67049,12.5664,54.09649,1200,22.3575,27.21452,0.1326859,0.2582783
"2022-09-28 05:00:00",11268,69739,22.26781,99.89571,0,12.66042,12.54877,54.18349,1200,22.19653,26.8834,0.117888,0.06641462
"2022-09-28 06:00:00",11269,69739,22.15585,99.89964,0,12.7091,12.56304,54.14839,1200,22.08533,26.70061,0.08841086,0.06800453
"2022-09-28 07:00:00",11270,69739,22.78059,99.11233,0,13.23459,12.61928,53.50889,1200,22.57732,27.73985,0.3984289,1.210558
"2022-09-28 08:00:00",11271,69739,24.92498,92.10826,0,13.22536,13.05243,48.73172,1200,23.4887,31.56576,0.6241593,2.732231
"2022-09-28 09:00:00",11272,69739,27.14651,81.47524,0,13.1666,12.9794,41.81627,1200,23.61299,36.01526,0.8885787,4.448674
"2022-09-28 10:00:00",11273,69739,28.21694,76.16142,0,13.11959,12.97437,39.5391,1200,23.55092,38.31082,0.5775343,2.107285
"2022-09-28 11:00:00",11274,69739,29.20636,71.24715,0,13.10532,12.96681,42.32908,1200,23.37838,40.58067,0.7222373,3.7227
"2022-09-28 12:00:00",11275,69739,30.05062,67.92393,0,13.11203,12.97353,46.04399,1200,23.39676,42.59809,0.7036645,3.12093
"2022-09-28 13:00:00",11276,69739,30.56638,66.67327,0,13.1028,12.96346,49.16212,1200,23.59015,43.85104,0.3570434,1.877761
"2022-09-28 14:00:00",11277,69739,29.90543,69.01125,0,13.11707,12.97772,52.44051,1200,23.52807,42.23061,0.5112372,2.632743
"2022-09-28 15:00:00",11278,69739,29.11956,73.49445,0,13.1305,12.99787,52.91365,1200,23.83064,40.34825,0.1127112,1.663242
"2022-09-28 16:00:00",11279,69739,27.73417,83.39383,0,13.13722,12.96429,58.29674,1200,24.58576,37.2679,0.8246472,3.286708
"2022-09-28 17:00:00",11280,69739,25.56353,89.44478,0,13.04572,12.83418,60.08246,1200,23.63711,32.77177,0.2937271,1.68709
"2022-09-28 18:00:00",11281,69739,24.59334,90.95621,0,12.89462,12.74772,60.61207,1200,22.95964,30.93158,0.2468603,1.27703
"2022-09-28 19:00:00",11282,69739,24.43992,91.04464,0,12.83502,12.72254,59.53453,1200,22.81901,30.64749,0.1625902,2.740213
"2022-09-28 20:00:00",11283,69739,23.70414,94.96688,3.200001,12.80312,12.70239,59.5269,1200,22.78025,29.33703,0.5497061,3.651956
"2022-09-28 21:00:00",11284,69739,22.80651,98.25149,0,12.78549,12.67804,59.50706,1200,22.46118,27.77804,0.1902446,0.2739545
"2022-09-28 22:00:00",11285,69739,22.51464,98.64808,0,12.77038,12.65874,59.00797,1200,22.23639,27.28928,0.07644653,0.2621674
"2022-09-28 23:00:00",11286,69739,22.30175,99.7916,0,12.74688,12.64531,57.81444,1200,22.21323,26.9389,0.1116837,0.1870442
"2022-09-29 00:00:00",11287,69739,21.97784,99.89962,0,12.72841,12.6218,57.34436,1200,21.90752,26.41276,0.1070158,0.0662544
"2022-09-29 01:00:00",11288,69739,21.82511,99.90028,0,12.70743,12.61341,56.73538,1200,21.75507,26.16756,0.07042827,0.0658465
"2022-09-29 02:00:00",11289,69739,21.93629,99.89778,0,12.69148,12.58823,55.85626,1200,21.8657,26.34603,0.1152317,0.06791189
"2022-09-29 03:00:00",11290,69739,22.04041,99.89999,0,12.67804,12.57479,55.0214,1200,21.97005,26.51337,0.06684534,0.06603686
"2022-09-29 04:00:00",11291,69739,21.9382,99.89608,0,12.66713,12.57228,55.33734,1200,21.86734,26.34888,0.09284156,0.06741281
"2022-09-29 05:00:00",11292,69739,21.80737,99.90008,0,12.66126,12.56136,55.40449,1200,21.73729,26.13923,0.07846303,0.06571395
"2022-09-29 06:00:00",11293,69739,21.65979,99.90118,0,12.71246,12.55968,55.40144,1200,21.59005,25.90473,0.07950461,0.06569775
"2022-09-29 07:00:00",11294,69739,22.31307,99.22522,0,13.24551,12.66377,54.78331,1200,22.12941,26.96515,0.4349936,1.236877
"2022-09-29 08:00:00",11295,69739,24.57322,90.76334,0,13.21277,13.05076,47.42067,1200,22.89758,30.92591,0.8472102,2.625727
"2022-09-29 09:00:00",11296,69739,26.90246,82.39759,0,13.13386,12.96681,34.18501,1200,23.57565,35.48962,0.726899,3.182502
"2022-09-29 10:00:00",11297,69739,27.74947,77.50008,0.2,13.11036,12.96933,35.91119,1200,23.38943,37.26824,0.2890251,2.144077
"2022-09-29 11:00:00",11298,69739,28.79487,73.03664,0,13.10952,12.96094,41.95821,1200,23.41202,39.60376,0.3342225,2.16815
"2022-09-29 12:00:00",11299,69739,29.623,68.51868,0,13.11791,12.97772,46.96737,1200,23.14218,41.53771,0.2007168,2.704937
