"TOA5","Coopevega","CR200X","18977","CR200X.Std.04","CVG15062021.CR2","54234","Diarios"
"TIMESTAMP","RECORD","ESTACION","TEMP_C_Max","TEMP_C_TMx","RH_Max","RH_TMx","TEMP_C_Min","TEMP_C_TMn","RH_Min","RH_TMn","Acum5_Max","Acum10_Max","Acum15_Max","Acum30_Max","LLUV_mm_Tot","Acum60_Max","Acum120_Max"
"TS","RN","","Deg C","Deg C","%","%","Deg C","Deg C","%","%","mm","mm","mm","mm","mm","mm","mm"
"","","Smp","Max","TMx","Max","TMx","Min","TMn","Min","TMn","Max","Max","Max","Max","Tot","Max","Max"
"2023-02-10 07:00:00",604,69739,28.75768,"2023-02-09 14:59:21",100,"2023-02-10 04:22:57",20.83643,"2023-02-10 04:26:45",67.7015,"2023-02-09 14:26:06",1.4,1.8,2,2.2,6.599998,2.8,3
"2023-02-11 07:00:00",605,69739,28.27233,"2023-02-10 14:21:06",100,"2023-02-10 07:23:51",19.66884,"2023-02-11 03:37:45",71.5843,"2023-02-10 14:21:33",0.8,1,1.2,1.2,3.600001,1.8,4
"2023-02-12 07:00:00",606,69739,30.00768,"2023-02-11 12:46:33",100,"2023-02-11 07:00:15",20.24882,"2023-02-12 06:04:33",59.81994,"2023-02-11 12:34:03",0.2,0.2,0.2,0.2,1,0.8,0.8
"2023-02-13 07:00:00",607,69739,29.62917,"2023-02-12 13:07:03",100,"2023-02-12 07:00:27",20.52659,"2023-02-13 02:48:33",58.40968,"2023-02-12 13:50:09",2,3.2,4.2,4.4,11.99999,4.8,5.200001
"2023-02-14 07:00:00",608,69739,27.71525,"2023-02-13 12:42:45",100,"2023-02-13 07:00:36",19.14839,"2023-02-14 03:47:42",74.4445,"2023-02-13 12:41:06",3.8,7,8.2,10.6,13.19999,10.8,10.8
"2023-02-15 07:00:00",609,69739,28.93777,"2023-02-14 13:59:09",100,"2023-02-14 07:01:21",19.45211,"2023-02-15 00:24:48",60.63648,"2023-02-14 15:07:18",0.6,0.6,1,1,2,1.2,1.2
"2023-02-16 07:00:00",610,69739,27.9457,"2023-02-15 14:29:00",100,"2023-02-15 21:55:27",20.51591,"2023-02-15 22:16:33",67.96403,"2023-02-15 14:25:21",1,1.4,2,2.4,3.600001,2.4,2.4
"2023-02-17 07:00:00",611,69739,28.573,"2023-02-16 11:35:21",100,"2023-02-16 23:52:33",21.0501,"2023-02-16 07:03:27",67.70762,"2023-02-16 11:35:48",0.6,0.6,0.6,1.2,6.199998,1.4,1.8
"2023-02-18 07:00:00",612,69739,27.11848,"2023-02-17 13:08:15",100,"2023-02-17 07:01:45",19.52995,"2023-02-18 03:17:33",71.17525,"2023-02-17 13:47:48",1.6,2.8,2.8,2.8,7.199998,2.8,3.8
"2023-02-19 07:00:00",613,69739,28.23875,"2023-02-18 13:50:45",100,"2023-02-19 02:38:57",19.10871,"2023-02-19 03:27:42",60.05193,"2023-02-18 14:46:36",2.6,4,4.2,4.4,6.999998,5.8,5.8
"2023-02-20 07:00:00",614,69739,27.90298,"2023-02-19 13:03:48",100,"2023-02-19 21:47:54",20.50218,"2023-02-20 05:23:57",64.06445,"2023-02-19 13:02:51",1.2,1.8,1.8,2.6,17.4,3.4,4.400001
"2023-02-21 07:00:00",615,69739,29.15603,"2023-02-20 13:37:15",100,"2023-02-20 07:00:09",20.51896,"2023-02-21 02:51:27",60.76622,"2023-02-20 13:35:39",0.4,0.6,0.6,0.6,0.6,0.6,1
"2023-02-22 07:00:00",616,69739,31.18899,"2023-02-21 12:13:48",100,"2023-02-22 00:24:33",19.60321,"2023-02-22 04:14:21",50.76011,"2023-02-21 12:14:33",0.2,0.2,0.2,0.2,0.2,0.2,0.2
"2023-02-23 07:00:00",617,69739,30.5144,"2023-02-22 13:57:12",100,"2023-02-23 02:27:03",18.3639,"2023-02-23 04:20:33",45.11755,"2023-02-22 12:54:21",0.2,0.2,0.2,0.2,0.2,0.2,0.2
"2023-02-24 07:00:00",618,69739,30.01226,"2023-02-23 11:48:51",100,"2023-02-24 00:34:36",19.48416,"2023-02-24 04:29:00",54.25217,"2023-02-23 11:45:09",0.2,0.2,0.2,0.2,0.2,0.2,0.2
"2023-02-25 07:00:00",619,69739,30.1542,"2023-02-24 12:57:57",100,"2023-02-24 07:00:06",20.01835,"2023-02-25 04:47:42",52.83581,"2023-02-24 13:40:27",0,0,0,0,0,0,0
"2023-02-26 07:00:00",620,69739,31.11268,"2023-02-25 12:55:30",100,"2023-02-26 02:32:57",19.96036,"2023-02-26 03:52:12",45.14045,"2023-02-25 12:40:09",0.6,0.6,0.8,0.8,1,1,1
"2023-02-27 07:00:00",621,69739,28.59284,"2023-02-26 13:45:48",100,"2023-02-26 20:57:48",16.89564,"2023-02-27 05:51:45",60.18624,"2023-02-26 13:37:06",0.6,0.6,0.6,0.6,1,1,1
"2023-02-28 07:00:00",622,69739,28.9042,"2023-02-27 11:54:57",100,"2023-02-27 07:00:06",18.42037,"2023-02-27 07:00:03",58.38526,"2023-02-27 13:28:42",0,0,0,0,0,0,0
"2023-03-01 07:00:00",623,69739,29.57269,"2023-02-28 12:57:42",100,"2023-02-28 07:00:06",21.12794,"2023-03-01 04:27:18",62.37183,"2023-02-28 11:02:30",0,0,0,0,0,0,0
"2023-03-02 07:00:00",624,69739,29.76195,"2023-03-01 15:09:15",100,"2023-03-02 04:10:27",19.40327,"2023-03-02 05:18:15",56.40724,"2023-03-01 14:45:06",0,0,0,0,0,0,0
"2023-03-03 07:00:00",625,69739,30.58154,"2023-03-02 13:56:57",100,"2023-03-02 23:45:18",18.98813,"2023-03-03 01:08:39",52.97927,"2023-03-02 13:32:24",1,1.2,1.4,1.4,2,1.8,2
"2023-03-04 07:00:00",626,69739,29.22776,"2023-03-03 14:56:15",100,"2023-03-03 07:00:27",21.31414,"2023-03-04 05:03:42",64.39259,"2023-03-03 15:13:51",0.4,0.4,0.4,0.4,1.2,1.4,2.4
"2023-03-05 07:00:00",627,69739,29.01104,"2023-03-04 10:30:06",100,"2023-03-04 07:00:03",21.85902,"2023-03-05 03:06:39",66.76745,"2023-03-04 10:30:24",0,0,0,0,0,0,0
"2023-03-06 07:00:00",628,69739,27.91824,"2023-03-05 11:33:39",100,"2023-03-05 23:15:33",21.0791,"2023-03-06 06:11:30",71.93228,"2023-03-05 11:54:06",1.6,1.6,1.6,1.8,3,1.8,1.8
"2023-03-07 07:00:00",629,69739,24.65816,"2023-03-06 12:34:27",100,"2023-03-07 02:07:00",18.50736,"2023-03-07 05:16:06",82.19786,"2023-03-06 12:38:12",1.4,2.4,2.6,2.6,3,2.6,2.8
"2023-03-08 07:00:00",630,69739,28.01591,"2023-03-07 11:42:00",100,"2023-03-07 07:00:03",18.97745,"2023-03-08 05:54:30",71.63313,"2023-03-07 11:31:24",1.4,1.6,1.8,2.8,5.599999,4,5.2
"2023-03-09 07:00:00",631,69739,27.35658,"2023-03-08 14:21:45",100,"2023-03-08 07:00:03",19.88099,"2023-03-09 06:09:18",67.15205,"2023-03-08 14:19:33",0.2,0.2,0.2,0.2,0.2,0.2,0.2
"2023-03-10 07:00:00",632,69739,29.31628,"2023-03-09 10:34:30",100,"2023-03-09 07:01:00",17.72592,"2023-03-10 05:57:09",60.23814,"2023-03-09 10:34:03",0.4,0.6,0.6,0.6,1.2,0.6,0.6
"2023-03-11 07:00:00",633,69739,30.52355,"2023-03-10 11:49:45",100,"2023-03-10 07:00:24",19.16823,"2023-03-10 07:02:09",51.32787,"2023-03-10 11:53:21",0,0,0,0,0,0,0
"2023-03-12 07:00:00",634,69739,29.72227,"2023-03-11 12:57:03",100,"2023-03-12 01:36:12",20.62122,"2023-03-12 02:24:57",56.59802,"2023-03-11 12:48:39",0,0,0,0,0,0,0
"2023-03-13 07:00:00",635,69739,31.14016,"2023-03-12 12:15:00",100,"2023-03-12 23:25:45",20.66701,"2023-03-13 05:40:57",53.38679,"2023-03-12 12:15:45",0,0,0,0,0,0,0
"2023-03-14 07:00:00",636,69739,32.08491,"2023-03-13 13:33:33",100,"2023-03-13 07:00:03",20.80285,"2023-03-14 05:58:54",56.8819,"2023-03-13 13:33:39",1,1.8,2.2,3,8.599997,4,6
"2023-03-15 07:00:00",637,69739,31.14169,"2023-03-14 11:35:45",100,"2023-03-14 07:00:12",21.3004,"2023-03-15 00:49:21",62.96861,"2023-03-14 11:42:09",5.800001,6.8,7,7,8.399998,7,7
"2023-03-16 07:00:00",638,69739,32.38406,"2023-03-15 13:16:36",100,"2023-03-15 07:00:39",20.97531,"2023-03-16 01:19:18",55.93563,"2023-03-15 13:14:09",0.4,0.6,0.8,1,2.8,1.6,2.4
"2023-03-17 07:00:00",639,69739,27.69846,"2023-03-16 10:25:15",100,"2023-03-16 07:00:06",20.50065,"2023-03-17 04:10:12",75.04584,"2023-03-16 13:10:48",0.2,0.2,0.2,0.4,0.6,0.4,0.6
"2023-03-18 07:00:00",640,69739,31.95364,"2023-03-17 12:20:12",100,"2023-03-17 07:00:03",20.87153,"2023-03-18 05:40:45",53.64167,"2023-03-17 12:20:42",0,0,0,0,0,0,0
"2023-03-19 07:00:00",641,69739,31.2302,"2023-03-18 13:24:39",100,"2023-03-18 07:00:18",19.38038,"2023-03-19 05:40:51",59.14075,"2023-03-18 14:35:06",0,0,0,0,0,0,0
"2023-03-20 07:00:00",642,69739,31.8987,"2023-03-19 12:22:30",100,"2023-03-19 07:00:45",19.1026,"2023-03-20 04:59:15",52.20852,"2023-03-19 15:22:24",0,0,0,0,0,0,0
"2023-03-21 07:00:00",643,69739,31.86971,"2023-03-20 14:01:09",100,"2023-03-20 07:00:33",20.58612,"2023-03-21 03:09:42",50.9982,"2023-03-20 11:51:09",0.4,0.4,0.4,0.4,0.4,0.4,0.4
"2023-03-22 07:00:00",644,69739,29.53606,"2023-03-21 15:11:30",100,"2023-03-22 01:38:51",19.38038,"2023-03-22 05:28:03",57.99454,"2023-03-21 15:06:33",4.8,5.4,5.8,7.400001,10.99999,7.6,10
"2023-03-23 07:00:00",645,69739,29.82605,"2023-03-22 14:05:48",100,"2023-03-22 07:00:12",19.44601,"2023-03-23 05:44:15",56.65144,"2023-03-22 13:54:42",5.2,5.8,6.2,6.2,8.199998,6.2,6.2
"2023-03-24 07:00:00",646,69739,30.70364,"2023-03-23 14:34:03",100,"2023-03-24 01:10:18",18.58215,"2023-03-24 05:00:30",45.16181,"2023-03-23 14:14:48",0.4,0.4,0.4,0.4,0.6,0.4,0.4
"2023-03-25 07:00:00",647,69739,31.89108,"2023-03-24 13:06:51",100,"2023-03-24 07:00:45",20.25187,"2023-03-24 07:00:18",49.48416,"2023-03-24 12:58:15",0.8,1.4,1.6,1.8,3.600001,1.8,1.8
"2023-03-26 07:00:00",648,69739,28.84925,"2023-03-25 09:54:09",100,"2023-03-25 22:06:45",20.49302,"2023-03-26 01:09:06",65.29919,"2023-03-25 09:52:45",6.400001,9.6,10.2,10.2,11.79999,10.2,10.2
"2023-03-27 07:00:00",649,69739,29.05376,"2023-03-26 11:42:24",100,"2023-03-27 00:03:00",20.81964,"2023-03-27 05:59:39",66.41793,"2023-03-26 11:32:06",4.2,5,5.6,6,6.199999,6,6.2
"2023-03-28 07:00:00",650,69739,28.79125,"2023-03-27 12:12:33",100,"2023-03-28 00:54:00",21.0272,"2023-03-28 05:24:21",70.57849,"2023-03-27 12:14:09",1,1.4,1.4,2.2,6.999998,2.8,3.6
"2023-03-29 07:00:00",651,69739,30.27325,"2023-03-28 12:46:00",100,"2023-03-28 07:00:09",19.15144,"2023-03-29 05:29:27",60.36939,"2023-03-28 12:46:15",0,0,0.2,0.6,0,0.6,0.6
"2023-03-30 07:00:00",652,69739,30.27325,"2023-03-29 14:39:30",100,"2023-03-29 07:00:39",19.14839,"2023-03-30 00:39:00",48.62182,"2023-03-29 14:06:09",2.2,2.2,2.4,2.4,4.2,2.4,2.6
"2023-03-31 07:00:00",653,69739,30.96158,"2023-03-30 13:11:03",100,"2023-03-31 02:30:12",18.23111,"2023-03-31 04:41:57",44.74667,"2023-03-30 14:00:39",0.2,0.2,0.2,0.2,0.2,0.2,0.2
"2023-04-01 07:00:00",654,69739,27.67251,"2023-03-31 14:16:18",100,"2023-04-01 01:45:54",20.26561,"2023-04-01 02:19:03",65.93105,"2023-03-31 14:45:24",0.2,0.4,0.4,0.4,1.6,0.6,1
"2023-04-02 07:00:00",655,69739,26.35993,"2023-04-01 15:47:12",100,"2023-04-02 00:25:09",20.92342,"2023-04-02 02:12:24",70.69907,"2023-04-01 13:34:54",0.4,0.4,0.4,0.6,1.6,0.8,1
"2023-04-03 07:00:00",656,69739,27.64504,"2023-04-02 13:53:21",100,"2023-04-02 19:59:15",21.19204,"2023-04-03 05:39:06",72.94571,"2023-04-02 12:54:33",5.2,7.8,8,8,38.20007,11.8,13.2
"2023-04-04 07:00:00",657,69739,28.69357,"2023-04-03 12:43:30",100,"2023-04-03 07:31:48",21.6316,"2023-04-03 07:02:27",66.18441,"2023-04-03 15:02:33",0.8,0.8,0.8,1.4,2,1.4,1.8
"2023-04-05 07:00:00",658,69739,28.53179,"2023-04-04 09:41:21",100,"2023-04-04 22:36:15",21.59955,"2023-04-05 04:29:36",70.6136,"2023-04-04 09:40:42",1.6,2.2,2.4,2.4,7.599998,3.2,3.6
"2023-04-06 07:00:00",659,69739,29.12398,"2023-04-05 12:12:54",100,"2023-04-05 21:18:36",20.12366,"2023-04-06 05:17:12",71.28057,"2023-04-05 12:13:39",2.8,2.8,2.8,2.8,5.599999,2.8,3.2
"2023-04-07 07:00:00",660,69739,25.59528,"2023-04-06 10:34:42",100,"2023-04-06 07:01:18",19.4567,"2023-04-07 06:07:12",85.27783,"2023-04-06 15:31:39",1.2,1.2,1.6,1.8,3.600001,1.8,2
"2023-04-08 07:00:00",661,69739,28.30743,"2023-04-07 12:10:42",100,"2023-04-07 07:00:24",18.68441,"2023-04-08 06:00:00",66.8468,"2023-04-07 13:15:27",0,0,0,0,0,0,0
"2023-04-09 07:00:00",662,69739,30.48234,"2023-04-08 12:10:54",100,"2023-04-08 07:00:12",19.83063,"2023-04-09 05:37:48",57.14442,"2023-04-08 10:49:57",0,0,0,0,0,0,0
"2023-04-10 07:00:00",663,69739,30.38008,"2023-04-09 12:02:09",100,"2023-04-10 01:41:54",18.30437,"2023-04-10 05:23:33",50.52201,"2023-04-09 16:06:33",0,0,0,0,0,0,0
"2023-04-11 07:00:00",664,69739,31.29888,"2023-04-10 13:48:48",100,"2023-04-10 07:00:12",19.13313,"2023-04-11 05:47:03",52.40693,"2023-04-10 16:24:33",0,0,0,0,0,0,0
"2023-04-12 07:00:00",665,69739,30.79217,"2023-04-11 14:56:57",100,"2023-04-12 00:33:00",18.92098,"2023-04-12 05:33:15",54.82605,"2023-04-11 13:43:57",0,0,0,0,0,0,0
"2023-04-13 07:00:00",666,69739,31.08674,"2023-04-12 14:06:06",100,"2023-04-12 07:01:00",21.27751,"2023-04-13 01:27:27",51.63313,"2023-04-12 14:51:48",0,0,0,0,0,0,0
"2023-04-14 07:00:00",667,69739,31.09895,"2023-04-13 12:53:51",100,"2023-04-14 04:19:48",22.62061,"2023-04-14 05:50:57",59.98477,"2023-04-13 12:53:15",0,0,0,0,0,0,0
"2023-04-15 07:00:00",668,69739,29.26745,"2023-04-14 14:42:09",100,"2023-04-14 22:07:06",19.44601,"2023-04-15 04:23:42",64.52232,"2023-04-14 14:51:30",1,1.8,2.2,2.4,5.599999,2.6,3.2
"2023-04-16 07:00:00",669,69739,31.79339,"2023-04-15 12:28:33",100,"2023-04-15 07:01:48",18.76988,"2023-04-16 05:24:54",53.75462,"2023-04-15 14:37:45",0,0,0,0,0,0,0
"2023-04-17 07:00:00",670,69739,31.68198,"2023-04-16 12:59:48",100,"2023-04-16 07:00:18",19.19265,"2023-04-17 05:29:42",50.28392,"2023-04-16 12:59:54",0,0,0,0,0,0,0
"2023-04-18 07:00:00",671,69739,31.40267,"2023-04-17 13:38:21",100,"2023-04-17 07:00:12",18.37153,"2023-04-18 05:18:51",54.85504,"2023-04-17 12:19:21",0,0,0,0,0,0,0
"2023-04-19 07:00:00",672,69739,31.93839,"2023-04-18 13:25:03",100,"2023-04-19 00:46:09",18.88129,"2023-04-19 05:47:39",48.79429,"2023-04-18 12:32:12",0,0,0,0,0,0,0
"2023-04-20 07:00:00",673,69739,32.17648,"2023-04-19 14:01:24",100,"2023-04-19 07:00:30",21.10657,"2023-04-19 23:37:33",47.42982,"2023-04-19 14:50:42",3.4,3.8,3.8,3.8,3.800001,3.8,3.8
"2023-04-21 07:00:00",674,69739,31.7125,"2023-04-20 12:16:39",100,"2023-04-20 07:00:33",19.23691,"2023-04-21 05:34:45",52.76865,"2023-04-20 12:09:54",0.2,0.2,0.2,0.2,0.2,0.2,0.2
"2023-04-22 07:00:00",675,69739,32.05438,"2023-04-21 11:54:18",100,"2023-04-22 00:36:48",18.79735,"2023-04-22 05:44:12",49.72683,"2023-04-21 11:54:00",0,0,0,0,0,0,0
"2023-04-23 07:00:00",676,69739,32.6954,"2023-04-22 15:23:27",100,"2023-04-23 02:54:36",19.70547,"2023-04-23 05:15:48",50.93105,"2023-04-22 14:06:48",0,0,0,0,0,0,0
"2023-04-24 07:00:00",677,69739,33.02508,"2023-04-23 14:09:15",100,"2023-04-23 07:00:36",18.97592,"2023-04-24 04:34:21",43.9866,"2023-04-23 13:14:33",0,0,0,0,0,0,0
"2023-04-25 07:00:00",678,69739,33.42648,"2023-04-24 14:07:57",100,"2023-04-24 07:00:39",19.61848,"2023-04-25 04:44:00",36.51712,"2023-04-24 14:11:03",0,0,0,0,0,0,0
"2023-04-26 07:00:00",679,69739,33.05254,"2023-04-25 13:26:24",100,"2023-04-26 01:46:36",19.53911,"2023-04-26 04:05:57",48.62487,"2023-04-25 13:50:12",0,0,0,0,0,0,0
"2023-04-27 07:00:00",680,69739,32.41,"2023-04-26 13:30:45",100,"2023-04-26 07:00:36",18.38679,"2023-04-27 05:40:33",45.52811,"2023-04-26 13:45:36",0,0,0,0,0,0,0
"2023-04-28 07:00:00",681,69739,33.22196,"2023-04-27 14:07:03",100,"2023-04-28 03:53:57",20.29003,"2023-04-28 05:28:30",43.34252,"2023-04-27 13:53:21",0,0,0,0,0,0,0
"2023-04-29 07:00:00",682,69739,32.64504,"2023-04-28 13:12:15",100,"2023-04-29 04:20:36",20.44876,"2023-04-29 05:33:30",46.3645,"2023-04-28 12:14:36",0,0,0,0,0,0,0
"2023-04-30 07:00:00",683,69739,33.28454,"2023-04-29 13:27:21",98.86147,"2023-04-30 03:45:06",22.90297,"2023-04-30 02:15:30",47.18104,"2023-04-29 11:47:54",0,0,0,0,0,0,0
"2023-05-01 07:00:00",684,69739,34.18198,"2023-04-30 12:28:27",100,"2023-05-01 05:36:12",22.22531,"2023-05-01 04:55:45",49.2888,"2023-04-30 14:48:03",1.4,1.4,1.4,1.4,2,1.4,1.4
"2023-05-02 07:00:00",685,69739,29.881,"2023-05-01 11:18:51",100,"2023-05-01 23:12:12",21.79796,"2023-05-02 05:07:09",71.17525,"2023-05-01 11:18:48",4.4,5,5.2,5.2,13.99999,8.000001,8.200001
"2023-05-03 07:00:00",686,69739,31.91549,"2023-05-02 13:12:03",100,"2023-05-02 21:28:12",22.07879,"2023-05-03 05:38:24",60.06567,"2023-05-02 12:59:03",0.4,0.4,0.4,0.4,0.8,0.6,0.6
"2023-05-04 07:00:00",687,69739,32.73509,"2023-05-03 13:37:27",100,"2023-05-03 07:00:21",23.17769,"2023-05-04 01:56:21",58.43868,"2023-05-03 13:43:51",0,0,0,0,0,0,0
"2023-05-05 07:00:00",688,69739,32.60994,"2023-05-04 11:58:48",100,"2023-05-05 01:38:00",21.45609,"2023-05-05 04:47:18",55.67769,"2023-05-04 11:59:42",0,0,0,0,0,0,0
"2023-05-06 07:00:00",689,69739,32.8343,"2023-05-05 11:09:21",99.36057,"2023-05-06 01:50:33",22.82208,"2023-05-06 01:17:54",53.69051,"2023-05-05 13:10:21",0,0,0,0,0,0,0
"2023-05-07 07:00:00",690,69739,32.58094,"2023-05-06 12:50:57",100,"2023-05-07 00:38:00",22.23753,"2023-05-07 00:56:15",53.33032,"2023-05-06 12:52:15",0,0,0,0,0,0,0
"2023-05-08 07:00:00",691,69739,32.51073,"2023-05-07 12:08:12",100,"2023-05-08 00:32:03",19.94052,"2023-05-08 01:58:15",48.31199,"2023-05-07 12:37:39",0,0,0,0,0,0,0
"2023-05-09 07:00:00",692,69739,33.25096,"2023-05-08 13:08:48",100,"2023-05-09 01:28:45",20.12977,"2023-05-09 05:05:18",44.82603,"2023-05-08 13:23:27",0,0,0,0,0,0,0
